Index,Result
124,0.4596774193548387
125,0.456
126,0.4523809523809524
127,0.44881889763779526
128,0.453125
129,0.4573643410852713
130,0.45384615384615384
131,0.45038167938931295
132,0.45454545454545453
133,0.45112781954887216
134,0.4552238805970149
135,0.45925925925925926
136,0.45588235294117646
137,0.45255474452554745
138,0.4492753623188406
139,0.45323741007194246
140,0.45714285714285713
141,0.45390070921985815
142,0.45774647887323944
143,0.45454545454545453
144,0.4583333333333333
145,0.45517241379310347
146,0.4589041095890411
147,0.46258503401360546
148,0.46621621621621623
149,0.4697986577181208
150,0.4666666666666667
151,0.47019867549668876
152,0.47368421052631576
153,0.47058823529411764
154,0.4675324675324675
155,0.4645161290322581
156,0.46794871794871795
157,0.4713375796178344
158,0.46835443037974683
159,0.4716981132075472
160,0.46875
161,0.4658385093167702
162,0.46296296296296297
163,0.4662576687116564
164,0.4634146341463415
165,0.46060606060606063
166,0.4578313253012048
167,0.46107784431137727
168,0.4583333333333333
169,0.4556213017751479
170,0.45294117647058824
171,0.45614035087719296
172,0.45348837209302323
173,0.45664739884393063
174,0.45977011494252873
175,0.46285714285714286
176,0.4602272727272727
177,0.4632768361581921
178,0.46629213483146065
179,0.4692737430167598
180,0.4722222222222222
181,0.47513812154696133
182,0.47802197802197804
183,0.47540983606557374
184,0.47282608695652173
185,0.4702702702702703
186,0.4731182795698925
187,0.47058823529411764
188,0.46808510638297873
189,0.4708994708994709
190,0.46842105263157896
191,0.4712041884816754
192,0.4739583333333333
193,0.47150259067357514
194,0.4742268041237113
195,0.47692307692307695
196,0.47959183673469385
197,0.48223350253807107
198,0.4797979797979798
199,0.47738693467336685
200,0.475
201,0.472636815920398
202,0.4752475247524752
203,0.47783251231527096
204,0.4803921568627451
205,0.47804878048780486
206,0.47572815533980584
207,0.4782608695652174
208,0.4807692307692308
209,0.48325358851674644
210,0.4857142857142857
211,0.4834123222748815
212,0.4858490566037736
213,0.4835680751173709
214,0.48130841121495327
215,0.48372093023255813
216,0.4861111111111111
217,0.48847926267281105
218,0.48623853211009177
219,0.4885844748858447
220,0.4863636363636364
221,0.48868778280542985
222,0.49099099099099097
223,0.49327354260089684
224,0.49107142857142855
225,0.49333333333333335
226,0.49557522123893805
227,0.4933920704845815
228,0.4956140350877193
229,0.49344978165938863
230,0.49130434782608695
231,0.4935064935064935
232,0.4956896551724138
233,0.49356223175965663
234,0.49145299145299143
235,0.48936170212765956
236,0.4872881355932203
237,0.48945147679324896
238,0.49159663865546216
239,0.49372384937238495
240,0.49166666666666664
241,0.49377593360995853
242,0.49173553719008267
243,0.49382716049382713
244,0.4959016393442623
245,0.49795918367346936
246,0.5
247,0.5020242914979757
248,0.5040322580645161
249,0.5020080321285141
250,0.5
251,0.49800796812749004
252,0.5
253,0.5019762845849802
254,0.5039370078740157
255,0.5058823529411764
256,0.50390625
257,0.5058365758754864
258,0.5038759689922481
259,0.5057915057915058
260,0.5038461538461538
261,0.5057471264367817
262,0.5038167938931297
263,0.5019011406844106
264,0.5037878787878788
265,0.5056603773584906
266,0.5037593984962406
267,0.50187265917603
268,0.503731343283582
269,0.5055762081784386
270,0.5074074074074074
271,0.5055350553505535
272,0.5073529411764706
273,0.5054945054945055
274,0.5036496350364964
275,0.5054545454545455
276,0.5072463768115942
277,0.5090252707581228
278,0.5107913669064749
279,0.5125448028673835
280,0.5142857142857142
281,0.5160142348754448
282,0.5141843971631206
283,0.5159010600706714
284,0.5140845070422535
285,0.5157894736842106
286,0.513986013986014
287,0.5156794425087108
288,0.5138888888888888
289,0.5121107266435986
290,0.5137931034482759
291,0.5120274914089347
292,0.5102739726027398
293,0.5119453924914675
294,0.5102040816326531
295,0.511864406779661
296,0.5101351351351351
297,0.5084175084175084
298,0.5100671140939598
299,0.5117056856187291
300,0.5133333333333333
301,0.5116279069767442
302,0.5132450331125827
303,0.5148514851485149
304,0.5164473684210527
305,0.5180327868852459
306,0.5163398692810458
307,0.5179153094462541
308,0.5194805194805194
309,0.517799352750809
310,0.5161290322580645
311,0.5176848874598071
312,0.5192307692307693
313,0.5175718849840255
314,0.5191082802547771
315,0.5174603174603175
316,0.5189873417721519
317,0.5173501577287066
318,0.5188679245283019
319,0.5203761755485894
320,0.521875
321,0.5202492211838006
322,0.5217391304347826
323,0.5201238390092879
324,0.5216049382716049
325,0.52
326,0.5214723926380368
327,0.5198776758409785
328,0.5182926829268293
329,0.5167173252279635
330,0.5181818181818182
331,0.5196374622356495
332,0.5210843373493976
333,0.5225225225225225
334,0.5209580838323353
335,0.5194029850746269
336,0.5208333333333334
337,0.5222551928783383
338,0.5236686390532544
339,0.5250737463126843
340,0.5264705882352941
341,0.5278592375366569
342,0.5292397660818714
343,0.5306122448979592
344,0.5319767441860465
345,0.5304347826086957
346,0.5317919075144508
347,0.5331412103746398
348,0.5316091954022989
349,0.5329512893982808
350,0.5314285714285715
351,0.5327635327635327
352,0.5340909090909091
353,0.5325779036827195
354,0.5338983050847458
355,0.532394366197183
356,0.5337078651685393
357,0.5350140056022409
358,0.5335195530726257
359,0.532033426183844
360,0.5305555555555556
361,0.5318559556786704
362,0.5331491712707183
363,0.5316804407713499
364,0.532967032967033
365,0.5315068493150685
366,0.5300546448087432
367,0.5313351498637602
368,0.532608695652174
369,0.5311653116531165
370,0.5297297297297298
371,0.5309973045822103
372,0.532258064516129
373,0.5308310991957105
374,0.5294117647058824
375,0.5306666666666666
376,0.5292553191489362
377,0.5305039787798409
378,0.5317460317460317
379,0.5303430079155673
380,0.531578947368421
381,0.5301837270341208
382,0.5287958115183246
383,0.5274151436031331
384,0.5260416666666666
385,0.5246753246753246
386,0.5259067357512953
387,0.5271317829457365
388,0.5283505154639175
389,0.5295629820051414
390,0.5282051282051282
391,0.5294117647058824
392,0.5280612244897959
393,0.5267175572519084
394,0.5279187817258884
395,0.5265822784810127
396,0.5277777777777778
397,0.5264483627204031
398,0.5251256281407035
399,0.5238095238095238
400,0.5225
401,0.5211970074812967
402,0.5199004975124378
403,0.5186104218362283
404,0.5198019801980198
405,0.5185185185185185
406,0.5172413793103449
407,0.5184275184275184
408,0.5196078431372549
409,0.5207823960880196
410,0.5195121951219512
411,0.5182481751824818
412,0.5194174757281553
413,0.5181598062953995
414,0.5193236714975845
415,0.5204819277108433
416,0.5192307692307693
417,0.5179856115107914
418,0.5167464114832536
419,0.5178997613365155
420,0.5190476190476191
421,0.5201900237529691
422,0.518957345971564
423,0.5177304964539007
424,0.5165094339622641
425,0.5176470588235295
426,0.5164319248826291
427,0.5152224824355972
428,0.5163551401869159
429,0.5174825174825175
430,0.5186046511627908
431,0.5197215777262181
432,0.5185185185185185
433,0.5173210161662818
434,0.5161290322580645
435,0.5172413793103449
436,0.5160550458715596
437,0.517162471395881
438,0.5159817351598174
439,0.5148063781321185
440,0.5159090909090909
441,0.5147392290249433
442,0.5158371040723982
443,0.5146726862302483
444,0.5157657657657657
445,0.5146067415730337
446,0.5134529147982063
447,0.5123042505592841
448,0.5133928571428571
449,0.512249443207127
450,0.5133333333333333
451,0.5121951219512195
452,0.5132743362831859
453,0.5143487858719646
454,0.513215859030837
455,0.512087912087912
456,0.5131578947368421
457,0.5142231947483589
458,0.5131004366812227
459,0.514161220043573
460,0.5130434782608696
461,0.5119305856832972
462,0.512987012987013
463,0.5118790496760259
464,0.5107758620689655
465,0.5118279569892473
466,0.5107296137339056
467,0.5096359743040685
468,0.5085470085470085
469,0.5074626865671642
470,0.5085106382978724
471,0.5095541401273885
472,0.5084745762711864
473,0.5095137420718816
474,0.5084388185654009
475,0.5073684210526316
476,0.5063025210084033
477,0.5052410901467506
478,0.5062761506276151
479,0.5073068893528184
480,0.50625
481,0.5051975051975052
482,0.5062240663900415
483,0.5072463768115942
484,0.506198347107438
485,0.5072164948453608
486,0.5061728395061729
487,0.5071868583162218
488,0.5081967213114754
489,0.50920245398773
490,0.5081632653061224
491,0.5091649694501018
492,0.508130081300813
493,0.5070993914807302
494,0.5080971659919028
495,0.5070707070707071
496,0.5080645161290323
497,0.5090543259557344
498,0.5080321285140562
499,0.5090180360721442
500,0.508
501,0.5069860279441117
502,0.5059760956175299
503,0.5049701789264414
504,0.5059523809523809
505,0.5069306930693069
506,0.5059288537549407
507,0.504930966469428
508,0.5059055118110236
509,0.5049115913555993
510,0.5058823529411764
511,0.5048923679060665
512,0.505859375
513,0.5048732943469786
514,0.5058365758754864
515,0.5048543689320388
516,0.5058139534883721
517,0.504835589941973
518,0.5038610038610039
519,0.5028901734104047
520,0.5019230769230769
521,0.5028790786948176
522,0.5019157088122606
523,0.502868068833652
524,0.5038167938931297
525,0.5028571428571429
526,0.5038022813688213
527,0.5047438330170778
528,0.5056818181818182
529,0.504725897920605
530,0.5056603773584906
531,0.5065913370998116
532,0.5075187969924813
533,0.5065666041275797
534,0.5074906367041199
535,0.5065420560747663
536,0.5055970149253731
537,0.5065176908752328
538,0.5074349442379182
539,0.5064935064935064
540,0.5055555555555555
541,0.5046210720887245
542,0.5055350553505535
543,0.5046040515653776
544,0.5036764705882353
545,0.5027522935779817
546,0.5018315018315018
547,0.5027422303473492
548,0.5018248175182481
549,0.5009107468123861
550,0.5
551,0.49909255898366606
552,0.49818840579710144
553,0.4972875226039783
554,0.4963898916967509
555,0.4972972972972973
556,0.4982014388489209
557,0.4991023339317774
558,0.4982078853046595
559,0.49731663685152055
560,0.4982142857142857
561,0.49910873440285203
562,0.498220640569395
563,0.4991119005328597
564,0.5
565,0.5008849557522124
566,0.5017667844522968
567,0.5008818342151675
568,0.5
569,0.4991212653778559
570,0.5
571,0.500875656742557
572,0.5017482517482518
573,0.5008726003490401
574,0.5
575,0.4991304347826087
576,0.5
577,0.5008665511265165
578,0.5017301038062284
579,0.5008635578583766
580,0.5
581,0.4991394148020654
582,0.5
583,0.49914236706689535
584,0.5
585,0.49914529914529915
586,0.49829351535836175
587,0.4991482112436116
588,0.5
589,0.5008488964346349
590,0.5016949152542373
591,0.5025380710659898
592,0.5016891891891891
593,0.5025295109612141
594,0.5033670033670034
595,0.5025210084033613
596,0.5033557046979866
597,0.5041876046901173
598,0.5033444816053512
599,0.5041736227045075
600,0.505
601,0.5041597337770383
602,0.5033222591362126
603,0.5041459369817579
604,0.5033112582781457
605,0.5024793388429752
606,0.5016501650165016
607,0.500823723228995
608,0.5016447368421053
609,0.5024630541871922
610,0.5016393442622951
611,0.502454991816694
612,0.5016339869281046
613,0.5024469820554649
614,0.503257328990228
615,0.5024390243902439
616,0.5032467532467533
617,0.5040518638573744
618,0.5048543689320388
619,0.505654281098546
620,0.5048387096774194
621,0.5056360708534622
622,0.5048231511254019
623,0.5040128410914928
624,0.5032051282051282
625,0.504
626,0.5031948881789138
627,0.5039872408293461
628,0.5031847133757962
629,0.5039745627980922
630,0.5047619047619047
631,0.5055467511885895
632,0.504746835443038
633,0.5039494470774092
634,0.5031545741324921
635,0.5023622047244094
636,0.5031446540880503
637,0.5039246467817896
638,0.5031347962382445
639,0.5023474178403756
640,0.5015625
641,0.500780031201248
642,0.5
643,0.49922239502332816
644,0.4984472049689441
645,0.49767441860465117
646,0.4984520123839009
647,0.4992272024729521
648,0.5
649,0.49922958397534667
650,0.5
651,0.49923195084485406
652,0.49846625766871167
653,0.49770290964777947
654,0.4984709480122324
655,0.49923664122137407
656,0.5
657,0.4992389649923896
658,0.49848024316109424
659,0.4977238239757208
660,0.49696969696969695
661,0.4977307110438729
662,0.4984894259818731
663,0.497737556561086
664,0.49698795180722893
665,0.49624060150375937
666,0.496996996996997
667,0.49775112443778113
668,0.49850299401197606
669,0.4992526158445441
670,0.5
671,0.5007451564828614
672,0.5014880952380952
673,0.5022288261515602
674,0.5014836795252225
675,0.5022222222222222
676,0.5014792899408284
677,0.5022156573116692
678,0.5029498525073747
679,0.5036818851251841
680,0.5029411764705882
681,0.5022026431718062
682,0.5029325513196481
683,0.5036603221083455
684,0.5043859649122807
685,0.5036496350364964
686,0.5043731778425656
687,0.50509461426492
688,0.5058139534883721
689,0.5065312046444121
690,0.5072463768115942
691,0.5065123010130246
692,0.5057803468208093
693,0.5050505050505051
694,0.5057636887608069
695,0.5064748201438849
696,0.507183908045977
697,0.5064562410329986
698,0.5071633237822349
699,0.5078683834048641
700,0.5085714285714286
701,0.5092724679029957
702,0.5085470085470085
703,0.5078236130867709
704,0.5085227272727273
705,0.5078014184397163
706,0.5070821529745042
707,0.5063649222065064
708,0.5070621468926554
709,0.5063469675599436
710,0.5056338028169014
711,0.5063291139240507
712,0.5070224719101124
713,0.5063113604488079
714,0.5056022408963585
715,0.5048951048951049
716,0.5041899441340782
717,0.5034867503486751
718,0.5027855153203342
719,0.5034770514603616
720,0.5041666666666667
721,0.5034674063800277
722,0.5041551246537396
723,0.5048409405255878
724,0.505524861878453
725,0.5062068965517241
726,0.5055096418732782
727,0.5048143053645117
728,0.5054945054945055
729,0.50480109739369
730,0.5054794520547945
731,0.5047879616963065
732,0.505464480874317
733,0.504774897680764
734,0.5040871934604905
735,0.5047619047619047
736,0.5040760869565217
737,0.5033921302578019
738,0.502710027100271
739,0.503382949932341
740,0.504054054054054
741,0.5033738191632928
742,0.5026954177897575
743,0.5033647375504711
744,0.5026881720430108
745,0.5020134228187919
746,0.5026809651474531
747,0.5020080321285141
748,0.5013368983957219
749,0.5020026702269693
750,0.5026666666666667
751,0.5033288948069241
752,0.5026595744680851
753,0.50199203187251
754,0.5026525198938993
755,0.5019867549668874
756,0.5026455026455027
757,0.5033025099075297
758,0.5026385224274407
759,0.5032938076416338
760,0.5039473684210526
761,0.5032851511169514
762,0.5039370078740157
763,0.5032765399737876
764,0.5039267015706806
765,0.5032679738562091
766,0.5026109660574413
767,0.5019556714471969
768,0.5013020833333334
769,0.5006501950585176
770,0.5012987012987012
771,0.5019455252918288
772,0.5025906735751295
773,0.5019404915912031
774,0.5012919896640827
775,0.5019354838709678
776,0.5025773195876289
777,0.5032175032175032
778,0.5025706940874036
779,0.503209242618742
780,0.5025641025641026
781,0.5019206145966709
782,0.5025575447570333
783,0.5019157088122606
784,0.5025510204081632
785,0.5019108280254777
786,0.5012722646310432
787,0.5019059720457433
788,0.5025380710659898
789,0.5019011406844106
790,0.5012658227848101
791,0.5018963337547409
792,0.5025252525252525
793,0.501891551071879
794,0.5025188916876574
795,0.5018867924528302
796,0.5025125628140703
797,0.5018820577164367
798,0.5025062656641605
799,0.5018773466833542
800,0.5025
801,0.50187265917603
802,0.5024937655860349
803,0.5031133250311333
804,0.503731343283582
805,0.5031055900621118
806,0.5037220843672456
807,0.5043370508054523
808,0.504950495049505
809,0.5055624227441285
810,0.5049382716049383
811,0.5055487053020962
812,0.5049261083743842
813,0.5043050430504306
814,0.5036855036855037
815,0.5030674846625767
816,0.5024509803921569
817,0.5018359853121175
818,0.5012224938875306
819,0.5006105006105006
820,0.5
821,0.4993909866017052
822,0.5
823,0.4993924665856622
824,0.5
825,0.4993939393939394
826,0.5
827,0.49939540507859737
828,0.49879227053140096
829,0.49819059107358266
830,0.4987951807228916
831,0.4981949458483754
832,0.49759615384615385
833,0.4969987995198079
834,0.49760191846522783
835,0.49700598802395207
836,0.49760765550239233
837,0.4970131421744325
838,0.4964200477326969
839,0.4970202622169249
840,0.49642857142857144
841,0.4958382877526754
842,0.49524940617577196
843,0.49466192170818507
844,0.4940758293838863
845,0.49467455621301776
846,0.4940898345153664
847,0.4946871310507674
848,0.49410377358490565
849,0.49352179034157834
850,0.49411764705882355
851,0.4935370152761457
852,0.49413145539906106
853,0.4935521688159437
854,0.4929742388758782
855,0.49239766081871345
856,0.4929906542056075
857,0.4935822637106184
858,0.49417249417249415
859,0.4935972060535506
860,0.4930232558139535
861,0.4924506387921022
862,0.49303944315545245
863,0.492468134414832
864,0.49189814814814814
865,0.4913294797687861
866,0.49191685912240185
867,0.4913494809688581
868,0.49193548387096775
869,0.49252013808975836
870,0.49310344827586206
871,0.4936854190585534
872,0.49311926605504586
873,0.4925544100801833
874,0.4931350114416476
875,0.49257142857142855
876,0.4920091324200913
877,0.49144811858608894
878,0.4908883826879271
879,0.49146757679180886
880,0.49204545454545456
881,0.49148694665153236
882,0.49206349206349204
883,0.49263873159682897
884,0.4920814479638009
885,0.49265536723163844
886,0.4932279909706546
887,0.4926719278466742
888,0.49324324324324326
889,0.4938132733408324
890,0.4943820224719101
891,0.494949494949495
892,0.4943946188340807
893,0.49496080627099664
894,0.49440715883668906
895,0.49385474860335193
896,0.49330357142857145
897,0.4938684503901895
898,0.4933184855233853
899,0.4938820912124583
900,0.49333333333333335
901,0.49278579356270813
902,0.49223946784922396
903,0.49280177187153934
904,0.49336283185840707
905,0.49392265193370166
906,0.49337748344370863
907,0.49393605292171994
908,0.4944933920704846
909,0.49504950495049505
910,0.4956043956043956
911,0.4950603732162459
912,0.4956140350877193
913,0.49616648411829134
914,0.49562363238512036
915,0.4961748633879781
916,0.49672489082969434
917,0.49727371864776443
918,0.49782135076252726
919,0.49836779107725787
920,0.4989130434782609
921,0.498371335504886
922,0.49783080260303686
923,0.49729144095341277
924,0.49783549783549785
925,0.4972972972972973
926,0.49676025917926564
927,0.49730312837108953
928,0.49676724137931033
929,0.49730893433799783
930,0.4967741935483871
931,0.49624060150375937
932,0.4967811158798283
933,0.49732047159699894
934,0.49678800856531047
935,0.49625668449197863
936,0.4967948717948718
937,0.4973319103521878
938,0.4968017057569296
939,0.49733759318423854
940,0.4968085106382979
941,0.4962805526036132
942,0.4968152866242038
943,0.4973488865323436
944,0.4978813559322034
945,0.4973544973544973
946,0.49682875264270615
947,0.4963041182682154
948,0.49683544303797467
949,0.49631190727081137
950,0.4957894736842105
951,0.4952681388012618
952,0.4957983193277311
953,0.4963273871983211
954,0.4968553459119497
955,0.4963350785340314
956,0.49686192468619245
957,0.49738766980146293
958,0.4968684759916493
959,0.49739311783107404
960,0.4979166666666667
961,0.49739854318418314
962,0.4979209979209979
963,0.4984423676012461
964,0.49896265560165975
965,0.49948186528497407
966,0.4989648033126294
967,0.49948293691830403
968,0.5
969,0.49948400412796695
970,0.49896907216494846
971,0.49948506694129763
972,0.5
973,0.499486125385406
974,0.4989733059548255
975,0.49846153846153846
976,0.4989754098360656
977,0.4984646878198567
978,0.49795501022494887
979,0.49846782431052095
980,0.49795918367346936
981,0.49745158002038736
982,0.4979633401221996
983,0.49847405900305186
984,0.49796747967479676
985,0.49746192893401014
986,0.4969574036511156
987,0.49746707193515705
988,0.49696356275303644
989,0.4974721941354904
990,0.49696969696969695
991,0.496468213925328
992,0.4969758064516129
993,0.49748237663645517
994,0.49798792756539234
995,0.49748743718592964
996,0.4979919678714859
997,0.4974924774322969
998,0.49799599198396793
999,0.4974974974974975
1000,0.498
